segment_file_name, original_file_name
24_Movement Space & Leadership_Lets-Go-Stance_seg008.wav,24_Movement Space & Leadership_Lets-Go-Stance.wav
24_Movement Space & Leadership_Lets-Go-Stance_seg009.wav,24_Movement Space & Leadership_Lets-Go-Stance.wav
24_Movement Space & Leadership_Lets-Go-Stance_seg010.wav,24_Movement Space & Leadership_Lets-Go-Stance.wav
24_Movement Space & Leadership_Lets-Go-Stance_seg011.wav,24_Movement Space & Leadership_Lets-Go-Stance.wav
24_Protest & Distress_Separated-Rumble_seg001.wav,24_Protest & Distress_Separated-Rumble.wav
24_Social Play_Trumpet-Blast_seg001.wav,24_Social Play_Trumpet-Blast.wav
24_Social Play_Trumpet-Blast_seg002.wav,24_Social Play_Trumpet-Blast.wav
25_Affiliative_Little-Greeting-Rumble_seg001.wav,25_Affiliative_Little-Greeting-Rumble.wav
25_Affiliative_Little-Greeting-Rumble_seg002.wav,25_Affiliative_Little-Greeting-Rumble.wav
25_Affiliative_Little-Greeting-Rumble_seg003.wav,25_Affiliative_Little-Greeting-Rumble.wav
25_Attacking & Mobbing_Charge_seg001.wav,25_Attacking & Mobbing_Charge.wav
25_Attacking & Mobbing_Charge_seg002.wav,25_Attacking & Mobbing_Charge.wav
25_Calf Nourishment & Weaning_Grumble-Rumble_seg001.wav,25_Calf Nourishment & Weaning_Grumble-Rumble.wav
25_Courtship_Female-Chorus_seg001.wav,25_Courtship_Female-Chorus.wav
25_Courtship_Female-Chorus_seg002.wav,25_Courtship_Female-Chorus.wav
25_Courtship_Female-Chorus_seg003.wav,25_Courtship_Female-Chorus.wav
25_Movement Space & Leadership_Lets-Go-Stance_seg001.wav,25_Movement Space & Leadership_Lets-Go-Stance.wav
25_Movement Space & Leadership_Lets-Go-Stance_seg002.wav,25_Movement Space & Leadership_Lets-Go-Stance.wav
25_Movement Space & Leadership_Lets-Go-Stance_seg003.wav,25_Movement Space & Leadership_Lets-Go-Stance.wav
25_Movement Space & Leadership_Lets-Go-Stance_seg004.wav,25_Movement Space & Leadership_Lets-Go-Stance.wav
25_Movement Space & Leadership_Lets-Go-Stance_seg005.wav,25_Movement Space & Leadership_Lets-Go-Stance.wav
25_Movement Space & Leadership_Lets-Go-Stance_seg006.wav,25_Movement Space & Leadership_Lets-Go-Stance.wav
25_Protest & Distress_Separated-Rumble_seg001.wav,25_Protest & Distress_Separated-Rumble.wav
25_Protest & Distress_Separated-Rumble_seg002.wav,25_Protest & Distress_Separated-Rumble.wav
25_Protest & Distress_Separated-Rumble_seg003.wav,25_Protest & Distress_Separated-Rumble.wav
25_Protest & Distress_Separated-Rumble_seg004.wav,25_Protest & Distress_Separated-Rumble.wav
25_Protest & Distress_Separated-Rumble_seg005.wav,25_Protest & Distress_Separated-Rumble.wav
25_Social Play_Bow-Neck-Charge_seg001.wav,25_Social Play_Bow-Neck-Charge.wav
25_Social Play_Bow-Neck-Charge_seg002.wav,25_Social Play_Bow-Neck-Charge.wav
26_Advertisement & Attraction_Nasal-Throb_seg001.wav,26_Advertisement & Attraction_Nasal-Throb.wav
26_Affiliative_Little-Greeting-Rumble_seg001.wav,26_Affiliative_Little-Greeting-Rumble.wav
26_Attacking & Mobbing_Charge_seg001.wav,26_Attacking & Mobbing_Charge.wav
26_Attacking & Mobbing_Charge_seg002.wav,26_Attacking & Mobbing_Charge.wav
26_Attacking & Mobbing_Charge_seg003.wav,26_Attacking & Mobbing_Charge.wav
26_Attacking & Mobbing_Charge_seg004.wav,26_Attacking & Mobbing_Charge.wav
26_Attacking & Mobbing_Charge_seg005.wav,26_Attacking & Mobbing_Charge.wav
26_Attacking & Mobbing_Charge_seg006.wav,26_Attacking & Mobbing_Charge.wav
26_Calf Nourishment & Weaning_Grumble-Rumble_seg001.wav,26_Calf Nourishment & Weaning_Grumble-Rumble.wav
26_Calf Nourishment & Weaning_Grumble-Rumble_seg002.wav,26_Calf Nourishment & Weaning_Grumble-Rumble.wav
26_Calf Nourishment & Weaning_Grumble-Rumble_seg003.wav,26_Calf Nourishment & Weaning_Grumble-Rumble.wav
26_Calf Nourishment & Weaning_Grumble-Rumble_seg004.wav,26_Calf Nourishment & Weaning_Grumble-Rumble.wav
26_Calf Nourishment & Weaning_Grumble-Rumble_seg005.wav,26_Calf Nourishment & Weaning_Grumble-Rumble.wav
26_Calf Nourishment & Weaning_Grumble-Rumble_seg006.wav,26_Calf Nourishment & Weaning_Grumble-Rumble.wav
26_Calf Nourishment & Weaning_Grumble-Rumble_seg007.wav,26_Calf Nourishment & Weaning_Grumble-Rumble.wav
26_Calf Reassurance & Protection_Caressing_seg001.wav,26_Calf Reassurance & Protection_Caressing.wav
26_Calf Reassurance & Protection_Caressing_seg002.wav,26_Calf Reassurance & Protection_Caressing.wav
26_Calf Reassurance & Protection_Caressing_seg003.wav,26_Calf Reassurance & Protection_Caressing.wav
26_Calf Reassurance & Protection_Caressing_seg004.wav,26_Calf Reassurance & Protection_Caressing.wav
26_Calf Reassurance & Protection_Caressing_seg005.wav,26_Calf Reassurance & Protection_Caressing.wav
26_Calf Reassurance & Protection_Caressing_seg006.wav,26_Calf Reassurance & Protection_Caressing.wav
26_Calf Reassurance & Protection_Caressing_seg007.wav,26_Calf Reassurance & Protection_Caressing.wav
26_Calf Reassurance & Protection_Caressing_seg008.wav,26_Calf Reassurance & Protection_Caressing.wav
26_Calf Reassurance & Protection_Caressing_seg009.wav,26_Calf Reassurance & Protection_Caressing.wav
26_Calf Reassurance & Protection_Caressing_seg010.wav,26_Calf Reassurance & Protection_Caressing.wav
26_Calf Reassurance & Protection_Caressing_seg011.wav,26_Calf Reassurance & Protection_Caressing.wav
26_Calf Reassurance & Protection_Caressing_seg012.wav,26_Calf Reassurance & Protection_Caressing.wav
26_Courtship_Cadenced-Rumble_seg001.wav,26_Courtship_Cadenced-Rumble.wav
26_Courtship_Cadenced-Rumble_seg002.wav,26_Courtship_Cadenced-Rumble.wav
26_Courtship_Cadenced-Rumble_seg003.wav,26_Courtship_Cadenced-Rumble.wav
26_Movement Space & Leadership_Lets-Go-Stance_seg001.wav,26_Movement Space & Leadership_Lets-Go-Stance.wav
26_Movement Space & Leadership_Lets-Go-Stance_seg002.wav,26_Movement Space & Leadership_Lets-Go-Stance.wav
26_Movement Space & Leadership_Lets-Go-Stance_seg003.wav,26_Movement Space & Leadership_Lets-Go-Stance.wav
26_Protest & Distress_Roar_seg001.wav,26_Protest & Distress_Roar.wav
26_Social Play_Bow-Neck-Charge_seg001.wav,26_Social Play_Bow-Neck-Charge.wav
26_Social Play_Bow-Neck-Charge_seg002.wav,26_Social Play_Bow-Neck-Charge.wav
26_Social Play_Bow-Neck-Charge_seg003.wav,26_Social Play_Bow-Neck-Charge.wav
27_Advertisement & Attraction_Nasal-Throb_seg001.wav,27_Advertisement & Attraction_Nasal-Throb.wav
27_Advertisement & Attraction_Nasal-Throb_seg002.wav,27_Advertisement & Attraction_Nasal-Throb.wav
27_Advertisement & Attraction_Nasal-Throb_seg003.wav,27_Advertisement & Attraction_Nasal-Throb.wav
27_Affiliative_Little-Greeting-Rumble_seg001.wav,27_Affiliative_Little-Greeting-Rumble.wav
27_Affiliative_Little-Greeting-Rumble_seg002.wav,27_Affiliative_Little-Greeting-Rumble.wav
27_Attacking & Mobbing_Group-Charge_seg001.wav,27_Attacking & Mobbing_Group-Charge.wav
27_Calf Nourishment & Weaning_Solicit-Food_seg001.wav,27_Calf Nourishment & Weaning_Solicit-Food.wav
27_Calf Reassurance & Protection_Guiding_seg001.wav,27_Calf Reassurance & Protection_Guiding.wav
27_Calf Reassurance & Protection_Guiding_seg002.wav,27_Calf Reassurance & Protection_Guiding.wav
27_Calf Reassurance & Protection_Guiding_seg003.wav,27_Calf Reassurance & Protection_Guiding.wav
27_Courtship_Female-Chorus-Rumble_seg001.wav,27_Courtship_Female-Chorus-Rumble.wav
27_Courtship_Female-Chorus-Rumble_seg002.wav,27_Courtship_Female-Chorus-Rumble.wav
27_Courtship_Female-Chorus-Rumble_seg003.wav,27_Courtship_Female-Chorus-Rumble.wav
27_Protest & Distress_Roar_seg001.wav,27_Protest & Distress_Roar.wav
27_Protest & Distress_Roar_seg002.wav,27_Protest & Distress_Roar.wav
27_Social Play_Charge_seg001.wav,27_Social Play_Charge.wav
27_Social Play_Charge_seg002.wav,27_Social Play_Charge.wav
27_Social Play_Charge_seg003.wav,27_Social Play_Charge.wav
28_Affiliative_Little-Greeting-Rumble_seg001.wav,28_Affiliative_Little-Greeting-Rumble.wav
28_Affiliative_Little-Greeting-Rumble_seg002.wav,28_Affiliative_Little-Greeting-Rumble.wav
28_Attacking & Mobbing_Group-Charge_seg001.wav,28_Attacking & Mobbing_Group-Charge.wav
28_Calf Nourishment & Weaning_Solicit-Food_seg001.wav,28_Calf Nourishment & Weaning_Solicit-Food.wav
28_Calf Reassurance & Protection_Guiding_seg001.wav,28_Calf Reassurance & Protection_Guiding.wav
28_Calf Reassurance & Protection_Guiding_seg002.wav,28_Calf Reassurance & Protection_Guiding.wav
28_Courtship_Rumble-Roar-Rumble_seg001.wav,28_Courtship_Rumble-Roar-Rumble.wav
28_Courtship_Rumble-Roar-Rumble_seg002.wav,28_Courtship_Rumble-Roar-Rumble.wav
28_Social Play_Conciliation_seg001.wav,28_Social Play_Conciliation.wav
28_Social Play_Conciliation_seg002.wav,28_Social Play_Conciliation.wav
28_Social Play_Conciliation_seg003.wav,28_Social Play_Conciliation.wav
28_Social Play_Conciliation_seg004.wav,28_Social Play_Conciliation.wav
29_Advertisement & Attraction_Nasal-Throb_seg001.wav,29_Advertisement & Attraction_Nasal-Throb.wav
29_Affiliative_Little-Greeting-Rumble_seg001.wav,29_Affiliative_Little-Greeting-Rumble.wav
29_Affiliative_Little-Greeting-Rumble_seg002.wav,29_Affiliative_Little-Greeting-Rumble.wav
29_Attacking & Mobbing_Group-Charge_seg001.wav,29_Attacking & Mobbing_Group-Charge.wav
29_Attacking & Mobbing_Group-Charge_seg002.wav,29_Attacking & Mobbing_Group-Charge.wav
29_Attacking & Mobbing_Group-Charge_seg003.wav,29_Attacking & Mobbing_Group-Charge.wav
29_Attacking & Mobbing_Group-Charge_seg004.wav,29_Attacking & Mobbing_Group-Charge.wav
29_Calf Reassurance & Protection_Guiding_seg001.wav,29_Calf Reassurance & Protection_Guiding.wav
29_Calf Reassurance & Protection_Guiding_seg002.wav,29_Calf Reassurance & Protection_Guiding.wav
29_Calf Reassurance & Protection_Guiding_seg003.wav,29_Calf Reassurance & Protection_Guiding.wav
29_Courtship_Rumble-Snort-Rumble_seg001.wav,29_Courtship_Rumble-Snort-Rumble.wav
29_Protest & Distress_Roar_seg001.wav,29_Protest & Distress_Roar.wav
29_Social Play_Conciliation_seg001.wav,29_Social Play_Conciliation.wav
29_Social Play_Conciliation_seg002.wav,29_Social Play_Conciliation.wav
29_Social Play_Conciliation_seg003.wav,29_Social Play_Conciliation.wav
29_Social Play_Conciliation_seg004.wav,29_Social Play_Conciliation.wav
29_Social Play_Conciliation_seg005.wav,29_Social Play_Conciliation.wav
29_Social Play_Conciliation_seg006.wav,29_Social Play_Conciliation.wav
30_Advertisement & Attraction_Nasal-Throb_seg001.wav,30_Advertisement & Attraction_Nasal-Throb.wav
30_Advertisement & Attraction_Nasal-Throb_seg002.wav,30_Advertisement & Attraction_Nasal-Throb.wav
30_Affiliative_Little-Greeting-Rumble_seg001.wav,30_Affiliative_Little-Greeting-Rumble.wav
30_Affiliative_Little-Greeting-Rumble_seg002.wav,30_Affiliative_Little-Greeting-Rumble.wav
30_Attacking & Mobbing_Group-Charge_seg001.wav,30_Attacking & Mobbing_Group-Charge.wav
30_Attacking & Mobbing_Group-Charge_seg002.wav,30_Attacking & Mobbing_Group-Charge.wav
30_Calf Nourishment & Weaning_Solicit-Food_seg001.wav,30_Calf Nourishment & Weaning_Solicit-Food.wav
30_Calf Nourishment & Weaning_Solicit-Food_seg002.wav,30_Calf Nourishment & Weaning_Solicit-Food.wav
30_Calf Nourishment & Weaning_Solicit-Food_seg003.wav,30_Calf Nourishment & Weaning_Solicit-Food.wav
30_Calf Reassurance & Protection_Guiding_seg001.wav,30_Calf Reassurance & Protection_Guiding.wav
30_Calf Reassurance & Protection_Guiding_seg002.wav,30_Calf Reassurance & Protection_Guiding.wav
30_Calf Reassurance & Protection_Guiding_seg003.wav,30_Calf Reassurance & Protection_Guiding.wav
30_Courtship_Grumble-Rumble-Cry-Grumble-Rumble_seg001.wav,30_Courtship_Grumble-Rumble-Cry-Grumble-Rumble.wav
30_Courtship_Grumble-Rumble-Cry-Grumble-Rumble_seg002.wav,30_Courtship_Grumble-Rumble-Cry-Grumble-Rumble.wav
30_Protest & Distress_Roar_seg001.wav,30_Protest & Distress_Roar.wav
30_Protest & Distress_Roar_seg002.wav,30_Protest & Distress_Roar.wav
31_Advertisement & Attraction_Play-Trumpet_seg001.wav,31_Advertisement & Attraction_Play-Trumpet.wav
31_Affiliative_Little-Greeting-Rumble_seg001.wav,31_Affiliative_Little-Greeting-Rumble.wav
31_Affiliative_Little-Greeting-Rumble_seg002.wav,31_Affiliative_Little-Greeting-Rumble.wav
31_Attacking & Mobbing_Group-Charge_seg001.wav,31_Attacking & Mobbing_Group-Charge.wav
31_Attacking & Mobbing_Group-Charge_seg002.wav,31_Attacking & Mobbing_Group-Charge.wav
31_Calf Nourishment & Weaning_Solicit-Food_seg001.wav,31_Calf Nourishment & Weaning_Solicit-Food.wav
31_Calf Nourishment & Weaning_Solicit-Food_seg002.wav,31_Calf Nourishment & Weaning_Solicit-Food.wav
31_Calf Nourishment & Weaning_Solicit-Food_seg003.wav,31_Calf Nourishment & Weaning_Solicit-Food.wav
31_Calf Nourishment & Weaning_Solicit-Food_seg004.wav,31_Calf Nourishment & Weaning_Solicit-Food.wav
31_Protest & Distress_Roar_seg001.wav,31_Protest & Distress_Roar.wav
31_Social Play_Floppy-Running_seg001.wav,31_Social Play_Floppy-Running.wav
31_Social Play_Floppy-Running_seg002.wav,31_Social Play_Floppy-Running.wav
32_Advertisement & Attraction_Musth-Rumble_seg001.wav,32_Advertisement & Attraction_Musth-Rumble.wav
32_Affiliative_Little-Greeting-Rumble_seg001.wav,32_Affiliative_Little-Greeting-Rumble.wav
32_Affiliative_Little-Greeting-Rumble_seg002.wav,32_Affiliative_Little-Greeting-Rumble.wav
32_Calf Reassurance & Protection_Guiding_seg001.wav,32_Calf Reassurance & Protection_Guiding.wav
32_Calf Reassurance & Protection_Guiding_seg002.wav,32_Calf Reassurance & Protection_Guiding.wav
32_Movement Space & Leadership_Movement-Initiation_seg001.wav,32_Movement Space & Leadership_Movement-Initiation.wav
32_Movement Space & Leadership_Movement-Initiation_seg002.wav,32_Movement Space & Leadership_Movement-Initiation.wav
32_Movement Space & Leadership_Movement-Initiation_seg003.wav,32_Movement Space & Leadership_Movement-Initiation.wav
32_Protest & Distress_Roar_seg001.wav,32_Protest & Distress_Roar.wav
32_Protest & Distress_Roar_seg002.wav,32_Protest & Distress_Roar.wav
32_Protest & Distress_Roar_seg003.wav,32_Protest & Distress_Roar.wav
33_Advertisement & Attraction_Musth-Rumble_seg001.wav,33_Advertisement & Attraction_Musth-Rumble.wav
33_Affiliative_Rev_seg001.wav,33_Affiliative_Rev.wav
33_Affiliative_Rev_seg002.wav,33_Affiliative_Rev.wav
33_Affiliative_Rev_seg003.wav,33_Affiliative_Rev.wav
33_Affiliative_Rev_seg004.wav,33_Affiliative_Rev.wav
33_Attacking & Mobbing_Movement-Initiation_seg001.wav,33_Attacking & Mobbing_Movement-Initiation.wav
33_Calf Nourishment & Weaning_Cry_seg001.wav,33_Calf Nourishment & Weaning_Cry.wav
33_Calf Nourishment & Weaning_Cry_seg002.wav,33_Calf Nourishment & Weaning_Cry.wav
33_Calf Reassurance & Protection_Kidnap_seg001.wav,33_Calf Reassurance & Protection_Kidnap.wav
33_Calf Reassurance & Protection_Kidnap_seg002.wav,33_Calf Reassurance & Protection_Kidnap.wav
33_Calf Reassurance & Protection_Kidnap_seg003.wav,33_Calf Reassurance & Protection_Kidnap.wav
33_Calf Reassurance & Protection_Kidnap_seg004.wav,33_Calf Reassurance & Protection_Kidnap.wav
33_Calf Reassurance & Protection_Kidnap_seg005.wav,33_Calf Reassurance & Protection_Kidnap.wav
33_Calf Reassurance & Protection_Kidnap_seg006.wav,33_Calf Reassurance & Protection_Kidnap.wav
33_Movement Space & Leadership_Movement-Initiation_seg001.wav,33_Movement Space & Leadership_Movement-Initiation.wav
33_Movement Space & Leadership_Movement-Initiation_seg002.wav,33_Movement Space & Leadership_Movement-Initiation.wav
33_Movement Space & Leadership_Movement-Initiation_seg003.wav,33_Movement Space & Leadership_Movement-Initiation.wav
33_Movement Space & Leadership_Movement-Initiation_seg004.wav,33_Movement Space & Leadership_Movement-Initiation.wav
33_Movement Space & Leadership_Movement-Initiation_seg005.wav,33_Movement Space & Leadership_Movement-Initiation.wav
33_Movement Space & Leadership_Movement-Initiation_seg006.wav,33_Movement Space & Leadership_Movement-Initiation.wav
33_Protest & Distress_Roar_seg001.wav,33_Protest & Distress_Roar.wav
33_Social Play_Floppy-Running_seg001.wav,33_Social Play_Floppy-Running.wav
33_Social Play_Floppy-Running_seg002.wav,33_Social Play_Floppy-Running.wav
34_Affiliative_Roaring-Rumble_seg001.wav,34_Affiliative_Roaring-Rumble.wav
34_Affiliative_Roaring-Rumble_seg002.wav,34_Affiliative_Roaring-Rumble.wav
34_Affiliative_Roaring-Rumble_seg003.wav,34_Affiliative_Roaring-Rumble.wav
34_Affiliative_Roaring-Rumble_seg004.wav,34_Affiliative_Roaring-Rumble.wav
34_Attacking & Mobbing_Coalition_seg001.wav,34_Attacking & Mobbing_Coalition.wav
34_Attacking & Mobbing_Coalition_seg002.wav,34_Attacking & Mobbing_Coalition.wav
34_Attacking & Mobbing_Coalition_seg003.wav,34_Attacking & Mobbing_Coalition.wav
34_Attacking & Mobbing_Coalition_seg004.wav,34_Attacking & Mobbing_Coalition.wav
34_Attacking & Mobbing_Coalition_seg005.wav,34_Attacking & Mobbing_Coalition.wav
34_Attacking & Mobbing_Coalition_seg006.wav,34_Attacking & Mobbing_Coalition.wav
34_Attacking & Mobbing_Coalition_seg007.wav,34_Attacking & Mobbing_Coalition.wav
34_Attacking & Mobbing_Coalition_seg008.wav,34_Attacking & Mobbing_Coalition.wav
34_Attacking & Mobbing_Coalition_seg009.wav,34_Attacking & Mobbing_Coalition.wav
34_Attacking & Mobbing_Coalition_seg010.wav,34_Attacking & Mobbing_Coalition.wav
34_Attacking & Mobbing_Coalition_seg011.wav,34_Attacking & Mobbing_Coalition.wav
34_Attacking & Mobbing_Coalition_seg012.wav,34_Attacking & Mobbing_Coalition.wav
34_Attacking & Mobbing_Coalition_seg013.wav,34_Attacking & Mobbing_Coalition.wav
34_Attacking & Mobbing_Coalition_seg014.wav,34_Attacking & Mobbing_Coalition.wav
34_Attacking & Mobbing_Coalition_seg015.wav,34_Attacking & Mobbing_Coalition.wav
34_Attacking & Mobbing_Coalition_seg016.wav,34_Attacking & Mobbing_Coalition.wav
34_Attacking & Mobbing_Coalition_seg017.wav,34_Attacking & Mobbing_Coalition.wav
34_Calf Nourishment & Weaning_Cry_seg001.wav,34_Calf Nourishment & Weaning_Cry.wav
34_Calf Nourishment & Weaning_Cry_seg002.wav,34_Calf Nourishment & Weaning_Cry.wav
34_Calf Nourishment & Weaning_Cry_seg003.wav,34_Calf Nourishment & Weaning_Cry.wav
34_Calf Reassurance & Protection_Snort-Trumpet_seg001.wav,34_Calf Reassurance & Protection_Snort-Trumpet.wav
34_Calf Reassurance & Protection_Snort-Trumpet_seg002.wav,34_Calf Reassurance & Protection_Snort-Trumpet.wav
34_Movement Space & Leadership_Movement-Initiation_seg001.wav,34_Movement Space & Leadership_Movement-Initiation.wav
34_Movement Space & Leadership_Movement-Initiation_seg002.wav,34_Movement Space & Leadership_Movement-Initiation.wav
34_Movement Space & Leadership_Movement-Initiation_seg003.wav,34_Movement Space & Leadership_Movement-Initiation.wav
34_Movement Space & Leadership_Movement-Initiation_seg004.wav,34_Movement Space & Leadership_Movement-Initiation.wav
34_Movement Space & Leadership_Movement-Initiation_seg005.wav,34_Movement Space & Leadership_Movement-Initiation.wav
34_Movement Space & Leadership_Movement-Initiation_seg006.wav,34_Movement Space & Leadership_Movement-Initiation.wav
34_Protest & Distress_Roar_seg001.wav,34_Protest & Distress_Roar.wav
34_Protest & Distress_Roar_seg002.wav,34_Protest & Distress_Roar.wav
34_Protest & Distress_Roar_seg003.wav,34_Protest & Distress_Roar.wav
34_Protest & Distress_Roar_seg004.wav,34_Protest & Distress_Roar.wav
35_Advertisement & Attraction_Musth-Rumble_seg001.wav,35_Advertisement & Attraction_Musth-Rumble.wav
35_Advertisement & Attraction_Musth-Rumble_seg002.wav,35_Advertisement & Attraction_Musth-Rumble.wav
35_Affiliative_Social-Trumpet_seg001.wav,35_Affiliative_Social-Trumpet.wav
35_Affiliative_Social-Trumpet_seg002.wav,35_Affiliative_Social-Trumpet.wav
35_Affiliative_Social-Trumpet_seg003.wav,35_Affiliative_Social-Trumpet.wav
35_Affiliative_Social-Trumpet_seg004.wav,35_Affiliative_Social-Trumpet.wav
35_Calf Nourishment & Weaning_Roar_seg001.wav,35_Calf Nourishment & Weaning_Roar.wav
35_Calf Nourishment & Weaning_Roar_seg002.wav,35_Calf Nourishment & Weaning_Roar.wav
35_Calf Nourishment & Weaning_Roar_seg003.wav,35_Calf Nourishment & Weaning_Roar.wav
35_Calf Reassurance & Protection_Baroo-Rumble_seg001.wav,35_Calf Reassurance & Protection_Baroo-Rumble.wav
35_Calf Reassurance & Protection_Baroo-Rumble_seg002.wav,35_Calf Reassurance & Protection_Baroo-Rumble.wav
35_Movement Space & Leadership_Movement-Initiation_seg001.wav,35_Movement Space & Leadership_Movement-Initiation.wav
35_Movement Space & Leadership_Movement-Initiation_seg002.wav,35_Movement Space & Leadership_Movement-Initiation.wav
35_Movement Space & Leadership_Movement-Initiation_seg003.wav,35_Movement Space & Leadership_Movement-Initiation.wav
35_Movement Space & Leadership_Movement-Initiation_seg004.wav,35_Movement Space & Leadership_Movement-Initiation.wav
35_Movement Space & Leadership_Movement-Initiation_seg005.wav,35_Movement Space & Leadership_Movement-Initiation.wav
35_Movement Space & Leadership_Movement-Initiation_seg006.wav,35_Movement Space & Leadership_Movement-Initiation.wav
35_Movement Space & Leadership_Movement-Initiation_seg007.wav,35_Movement Space & Leadership_Movement-Initiation.wav
35_Protest & Distress_Roar_seg001.wav,35_Protest & Distress_Roar.wav
35_Social Play_Floppy-Running_seg001.wav,35_Social Play_Floppy-Running.wav
35_Social Play_Floppy-Running_seg002.wav,35_Social Play_Floppy-Running.wav
35_Social Play_Floppy-Running_seg003.wav,35_Social Play_Floppy-Running.wav
36_Advertisement & Attraction_Musth-Rumble_seg001.wav,36_Advertisement & Attraction_Musth-Rumble.wav
36_Affiliative_Social-Trumpet_seg001.wav,36_Affiliative_Social-Trumpet.wav
36_Calf Nourishment & Weaning_Roar_seg001.wav,36_Calf Nourishment & Weaning_Roar.wav
36_Calf Nourishment & Weaning_Roar_seg002.wav,36_Calf Nourishment & Weaning_Roar.wav
36_Calf Nourishment & Weaning_Roar_seg003.wav,36_Calf Nourishment & Weaning_Roar.wav
36_Calf Nourishment & Weaning_Roar_seg004.wav,36_Calf Nourishment & Weaning_Roar.wav
36_Calf Reassurance & Protection_Husky-Cry_seg001.wav,36_Calf Reassurance & Protection_Husky-Cry.wav
36_Movement Space & Leadership_Movement-Initiation_seg001.wav,36_Movement Space & Leadership_Movement-Initiation.wav
36_Protest & Distress_Roar_seg001.wav,36_Protest & Distress_Roar.wav
36_Protest & Distress_Roar_seg002.wav,36_Protest & Distress_Roar.wav
36_Social Play_Floppy-Running_seg001.wav,36_Social Play_Floppy-Running.wav
36_Social Play_Floppy-Running_seg002.wav,36_Social Play_Floppy-Running.wav
37_Advertisement & Attraction_Musth-Rumble_seg001.wav,37_Advertisement & Attraction_Musth-Rumble.wav
37_Affiliative_Greeting-Ceremony_seg001.wav,37_Affiliative_Greeting-Ceremony.wav
37_Affiliative_Greeting-Ceremony_seg002.wav,37_Affiliative_Greeting-Ceremony.wav
37_Calf Nourishment & Weaning_Roar_seg001.wav,37_Calf Nourishment & Weaning_Roar.wav
37_Calf Nourishment & Weaning_Roar_seg002.wav,37_Calf Nourishment & Weaning_Roar.wav
37_Calf Reassurance & Protection_Husky-Cry_seg001.wav,37_Calf Reassurance & Protection_Husky-Cry.wav
37_Protest & Distress_Roar_seg001.wav,37_Protest & Distress_Roar.wav
37_Social Play_Floppy-Running_seg001.wav,37_Social Play_Floppy-Running.wav
37_Social Play_Floppy-Running_seg002.wav,37_Social Play_Floppy-Running.wav
37_Social Play_Floppy-Running_seg003.wav,37_Social Play_Floppy-Running.wav
37_Social Play_Floppy-Running_seg004.wav,37_Social Play_Floppy-Running.wav
37_Social Play_Floppy-Running_seg005.wav,37_Social Play_Floppy-Running.wav
38_Advertisement & Attraction_Musth-Rumble_seg001.wav,38_Advertisement & Attraction_Musth-Rumble.wav
38_Affiliative_Greeting-Ceremony_seg001.wav,38_Affiliative_Greeting-Ceremony.wav
38_Affiliative_Greeting-Ceremony_seg002.wav,38_Affiliative_Greeting-Ceremony.wav
38_Affiliative_Greeting-Ceremony_seg003.wav,38_Affiliative_Greeting-Ceremony.wav
38_Affiliative_Greeting-Ceremony_seg004.wav,38_Affiliative_Greeting-Ceremony.wav
38_Calf Nourishment & Weaning_Cry-Rumble_seg001.wav,38_Calf Nourishment & Weaning_Cry-Rumble.wav
38_Calf Nourishment & Weaning_Cry-Rumble_seg002.wav,38_Calf Nourishment & Weaning_Cry-Rumble.wav
38_Calf Reassurance & Protection_Husky-Cry_seg001.wav,38_Calf Reassurance & Protection_Husky-Cry.wav
38_Movement Space & Leadership_Movement-Initiation_seg001.wav,38_Movement Space & Leadership_Movement-Initiation.wav
38_Movement Space & Leadership_Movement-Initiation_seg002.wav,38_Movement Space & Leadership_Movement-Initiation.wav
38_Movement Space & Leadership_Movement-Initiation_seg003.wav,38_Movement Space & Leadership_Movement-Initiation.wav
38_Movement Space & Leadership_Movement-Initiation_seg004.wav,38_Movement Space & Leadership_Movement-Initiation.wav
38_Protest & Distress_Roar_seg001.wav,38_Protest & Distress_Roar.wav
38_Social Play_Floppy-Running_seg001.wav,38_Social Play_Floppy-Running.wav
39_Advertisement & Attraction_Musth-Rumble_seg001.wav,39_Advertisement & Attraction_Musth-Rumble.wav
39_Affiliative_Greeting-Ceremony_seg001.wav,39_Affiliative_Greeting-Ceremony.wav
39_Affiliative_Greeting-Ceremony_seg002.wav,39_Affiliative_Greeting-Ceremony.wav
39_Affiliative_Greeting-Ceremony_seg003.wav,39_Affiliative_Greeting-Ceremony.wav
39_Affiliative_Greeting-Ceremony_seg004.wav,39_Affiliative_Greeting-Ceremony.wav
39_Affiliative_Greeting-Ceremony_seg005.wav,39_Affiliative_Greeting-Ceremony.wav
39_Affiliative_Greeting-Ceremony_seg006.wav,39_Affiliative_Greeting-Ceremony.wav
39_Affiliative_Greeting-Ceremony_seg007.wav,39_Affiliative_Greeting-Ceremony.wav
39_Affiliative_Greeting-Ceremony_seg008.wav,39_Affiliative_Greeting-Ceremony.wav
39_Calf Nourishment & Weaning_Cry-Rumble_seg001.wav,39_Calf Nourishment & Weaning_Cry-Rumble.wav
39_Calf Nourishment & Weaning_Cry-Rumble_seg002.wav,39_Calf Nourishment & Weaning_Cry-Rumble.wav
39_Calf Nourishment & Weaning_Cry-Rumble_seg003.wav,39_Calf Nourishment & Weaning_Cry-Rumble.wav
